SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
NC(=O)C1=CC(N)=CC(=C1)C(F)(F)F	NC(=O)c1cc(N)cc(c1)C(F)(F)F	MolPort-000-000-864	InChI=1S/C8H7F3N2O/c9-8(10,11)5-1-4(7(13)14)2-6(12)3-5/h1-3H,12H2,(H2,13,14)	WOSFZFTWHRLVMV-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	7
Cl.NC(=O)C1=CNC2=CC=C(N)C=C12	Cl.NC(=O)c1c[nH]c2ccc(N)cc12	MolPort-000-000-866	InChI=1S/C9H9N3O.ClH/c10-5-1-2-8-6(3-5)7(4-12-8)9(11)13;/h1-4,12H,10H2,(H2,11,13);1H	GCGFMKAKROLCMQ-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
N[C@H](CC(O)=O)C1=C(C=CC=C1)C(F)(F)F	N[C@H](CC(O)=O)c1ccccc1C(F)(F)F	MolPort-000-000-869	InChI=1S/C10H10F3NO2/c11-10(12,13)7-4-2-1-3-6(7)8(14)5-9(15)16/h1-4,8H,5,14H2,(H,15,16)/t8-/m1/s1	MXKROQQTKYAUJB-MRVPVSSYSA-N	100 - 250	100 - 250	100 - 250	10
CC(C)(C)OC(=O)N1CCC[C@@]1(CC=C)C(O)=O	CC(C)(C)OC(=O)N1CCC[C@@]1(CC=C)C(O)=O	MolPort-000-000-872	InChI=1S/C13H21NO4/c1-5-7-13(10(15)16)8-6-9-14(13)11(17)18-12(2,3)4/h5H,1,6-9H2,2-4H3,(H,15,16)/t13-/m0/s1	ZTMLHNDSVVOEEH-ZDUSSCGKSA-N	100 - 250	100 - 250	100 - 250	10
CC(C)(C)OC(=O)N1CCC[C@]1(CC=C)C(O)=O	CC(C)(C)OC(=O)N1CCC[C@]1(CC=C)C(O)=O	MolPort-000-000-873	InChI=1S/C13H21NO4/c1-5-7-13(10(15)16)8-6-9-14(13)11(17)18-12(2,3)4/h5H,1,6-9H2,2-4H3,(H,15,16)/t13-/m1/s1	ZTMLHNDSVVOEEH-CYBMUJFWSA-N	250 - 500	250 - 500	250 - 500	5
Cl.COC(=O)C(CN)C1=CC=CC=C1	Cl.COC(=O)C(CN)c1ccccc1	MolPort-000-000-875	InChI=1S/C10H13NO2.ClH/c1-13-10(12)9(7-11)8-5-3-2-4-6-8;/h2-6,9H,7,11H2,1H3;1H	XEIPXRKVVATEEC-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
Cl.COC(=O)C(CN)CC1=CC=CC=C1	Cl.COC(=O)C(CN)Cc1ccccc1	MolPort-000-000-876	InChI=1S/C11H15NO2.ClH/c1-14-11(13)10(8-12)7-9-5-3-2-4-6-9;/h2-6,10H,7-8,12H2,1H3;1H	LDJFZHXXSXJPDR-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	10
Cl.COC(=O)CC(N)CC1CCCCC1	Cl.COC(=O)CC(N)CC1CCCCC1	MolPort-000-000-877	InChI=1S/C11H21NO2.ClH/c1-14-11(13)8-10(12)7-9-5-3-2-4-6-9;/h9-10H,2-8,12H2,1H3;1H	CTOCUBIANLEPIF-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	5
Cl.NC1=CC=CC(=C1)C1=CC=C(C=C1)C(O)=O	Cl.Nc1cccc(c1)-c1ccc(cc1)C(O)=O	MolPort-000-000-878	InChI=1S/C13H11NO2.ClH/c14-12-3-1-2-11(8-12)9-4-6-10(7-5-9)13(15)16;/h1-8H,14H2,(H,15,16);1H	LVPYSYKARFHQEW-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
Cl.COC(=O)CC(N)C1=CC=C(Cl)C=C1	Cl.COC(=O)CC(N)c1ccc(Cl)cc1	MolPort-000-000-879	InChI=1S/C10H12ClNO2.ClH/c1-14-10(13)6-9(12)7-2-4-8(11)5-3-7;/h2-5,9H,6,12H2,1H3;1H	CKHLTQXMMBPPQU-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
Cl.Cl.COC(=O)CC(N)C1=NC=CC=C1	Cl.Cl.COC(=O)CC(N)c1ccccn1	MolPort-000-000-880	InChI=1S/C9H12N2O2.2ClH/c1-13-9(12)6-7(10)8-4-2-3-5-11-8;;/h2-5,7H,6,10H2,1H3;2*1H	JMILGFYNSSLFRJ-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	7
Cl.Cl.COC(=O)CC(N)C1=CN=CC=C1	Cl.Cl.COC(=O)CC(N)c1cccnc1	MolPort-000-000-881	InChI=1S/C9H12N2O2.2ClH/c1-13-9(12)5-8(10)7-3-2-4-11-6-7;;/h2-4,6,8H,5,10H2,1H3;2*1H	YUMZDGVPZDQIMU-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	3
Cl.Cl.COC(=O)CC(N)C1=CC=NC=C1	Cl.Cl.COC(=O)CC(N)c1ccncc1	MolPort-000-000-882	InChI=1S/C9H12N2O2.2ClH/c1-13-9(12)6-8(10)7-2-4-11-5-3-7;;/h2-5,8H,6,10H2,1H3;2*1H	NSTORCLCXFBAKE-UHFFFAOYSA-N	< 50	< 50	< 50	10
CC1=NN(C(N)=C1)C1=C(C=CC=C1)C(O)=O	Cc1cc(N)n(n1)-c1ccccc1C(O)=O	MolPort-000-000-883	InChI=1S/C11H11N3O2/c1-7-6-10(12)14(13-7)9-5-3-2-4-8(9)11(15)16/h2-6H,12H2,1H3,(H,15,16)	WJJZUIGBRUXITD-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
N[C@@H](CC1=CNC2=CC=CC(F)=C12)C(O)=O	N[C@@H](Cc1c[nH]c2cccc(F)c12)C(O)=O	MolPort-000-000-884	InChI=1S/C11H11FN2O2/c12-7-2-1-3-9-10(7)6(5-14-9)4-8(13)11(15)16/h1-3,5,8,14H,4,13H2,(H,15,16)/t8-/m0/s1	DEBQMEYEKKWIKC-QMMMGPOBSA-N	100 - 250	100 - 250	100 - 250	10
COC1=CC=C2C(C[C@H](N)C(O)=O)=CNC2=C1	COc1ccc2c(C[C@H](N)C(O)=O)c[nH]c2c1	MolPort-000-000-885	InChI=1S/C12H14N2O3/c1-17-8-2-3-9-7(4-10(13)12(15)16)6-14-11(9)5-8/h2-3,5-6,10,14H,4,13H2,1H3,(H,15,16)/t10-/m0/s1	ASMBUJRMSWTSLE-JTQLQIEISA-N	100 - 250	100 - 250	100 - 250	10
Cl.Cl.CN1C=NC(C[C@H](N)C(O)=O)=C1	Cl.Cl.Cn1cnc(C[C@H](N)C(O)=O)c1	MolPort-000-000-886	InChI=1S/C7H11N3O2.2ClH/c1-10-3-5(9-4-10)2-6(8)7(11)12;;/h3-4,6H,2,8H2,1H3,(H,11,12);2*1H/t6-;;/m0../s1	WODJFJZGWWJHNW-ILKKLZGPSA-N	50 - 100	50 - 100	100 - 250	10
Cl.Cl.NCC1=CC(=CC=C1)C(N)=N	Cl.Cl.NCc1cccc(c1)C(N)=N	MolPort-000-000-887	InChI=1S/C8H11N3.2ClH/c9-5-6-2-1-3-7(4-6)8(10)11;;/h1-4H,5,9H2,(H3,10,11);2*1H	UVUKPVGDBSBZDF-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
NC1=C(OC2=CC=CC=C12)C(=O)C1CC1	Nc1c(oc2ccccc12)C(=O)C1CC1	MolPort-000-000-889	InChI=1S/C12H11NO2/c13-10-8-3-1-2-4-9(8)15-12(10)11(14)7-5-6-7/h1-4,7H,5-6,13H2	AVXFPCCGHRUJFG-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
NC1=CC=C(C=C1)C1=NC2=CC(=CC=C2N1)C(O)=O	Nc1ccc(cc1)-c1nc2cc(ccc2[nH]1)C(O)=O	MolPort-000-000-892	InChI=1S/C14H11N3O2/c15-10-4-1-8(2-5-10)13-16-11-6-3-9(14(18)19)7-12(11)17-13/h1-7H,15H2,(H,16,17)(H,18,19)	QYGXOZAZNUAHPH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
Cl.CCOC(=O)C1(N)CCCCC1	Cl.CCOC(=O)C1(N)CCCCC1	MolPort-000-000-893	InChI=1S/C9H17NO2.ClH/c1-2-12-8(11)9(10)6-4-3-5-7-9;/h2-7,10H2,1H3;1H	YBPDXXIYJYURHS-UHFFFAOYSA-N	< 50	< 50	< 50	5
CC1=CC(O)=CC(C)=C1C[C@H](N)C(O)=O	Cc1cc(O)cc(C)c1C[C@H](N)C(O)=O	MolPort-000-000-894	InChI=1S/C11H15NO3/c1-6-3-8(13)4-7(2)9(6)5-10(12)11(14)15/h3-4,10,13H,5,12H2,1-2H3,(H,14,15)/t10-/m0/s1	LSNDLIKCFHLFKO-JTQLQIEISA-N	50 - 100	50 - 100	50 - 100	2
CC(C)(C)OC(=O)NC1(CN)CCCC1	CC(C)(C)OC(=O)NC1(CN)CCCC1	MolPort-000-000-898	InChI=1S/C11H22N2O2/c1-10(2,3)15-9(14)13-11(8-12)6-4-5-7-11/h4-8,12H2,1-3H3,(H,13,14)	XEJPADMAPZAZEL-UHFFFAOYSA-N	< 50	< 50	< 50	3
COC(=O)C1=NNC(=C1)C1=CC(N)=CC=C1	COC(=O)c1cc([nH]n1)-c1cccc(N)c1	MolPort-000-000-899	InChI=1S/C11H11N3O2/c1-16-11(15)10-6-9(13-14-10)7-3-2-4-8(12)5-7/h2-6H,12H2,1H3,(H,13,14)	SJUBOEHIQCIKMG-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
CC(C)(C)OC(=O)NC1(CN)CCCCC1	CC(C)(C)OC(=O)NC1(CN)CCCCC1	MolPort-000-000-900	InChI=1S/C12H24N2O2/c1-11(2,3)16-10(15)14-12(9-13)7-5-4-6-8-12/h4-9,13H2,1-3H3,(H,14,15)	FSRHJVGZHRVXDX-UHFFFAOYSA-N	< 50	< 50	< 50	7
NC1(CCC2=CC(F)=CC=C2C1)C(O)=O	NC1(CCc2cc(F)ccc2C1)C(O)=O	MolPort-000-000-901	InChI=1S/C11H12FNO2/c12-9-2-1-8-6-11(13,10(14)15)4-3-7(8)5-9/h1-2,5H,3-4,6,13H2,(H,14,15)	MENMVEFYDKWEDO-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	10
NC1(CCCN(CC2=CC=CC=C2)C1)C(O)=O	NC1(CCCN(Cc2ccccc2)C1)C(O)=O	MolPort-000-000-903	InChI=1S/C13H18N2O2/c14-13(12(16)17)7-4-8-15(10-13)9-11-5-2-1-3-6-11/h1-3,5-6H,4,7-10,14H2,(H,16,17)	SIHICTGIUNQECV-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	10
CC(C)(C)OC(=O)NCCC1=CC(N)=CC=C1	CC(C)(C)OC(=O)NCCc1cccc(N)c1	MolPort-000-000-904	InChI=1S/C13H20N2O2/c1-13(2,3)17-12(16)15-8-7-10-5-4-6-11(14)9-10/h4-6,9H,7-8,14H2,1-3H3,(H,15,16)	LYUHXMSAHNAMFY-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
CC(C)(C)OC(=O)NCCC1=CC=C(N)C=C1	CC(C)(C)OC(=O)NCCc1ccc(N)cc1	MolPort-000-000-905	InChI=1S/C13H20N2O2/c1-13(2,3)17-12(16)15-9-8-10-4-6-11(14)7-5-10/h4-7H,8-9,14H2,1-3H3,(H,15,16)	HOPALBZGTWDOTL-UHFFFAOYSA-N	< 50	< 50	< 50	5
COC1=CC(C(O)=O)=C(N)C=C1OCC1=CC=CC=C1	COc1cc(C(O)=O)c(N)cc1OCc1ccccc1	MolPort-000-000-909	InChI=1S/C15H15NO4/c1-19-13-7-11(15(17)18)12(16)8-14(13)20-9-10-5-3-2-4-6-10/h2-8H,9,16H2,1H3,(H,17,18)	CYJFMVXMHCGPSW-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC1(CO)CCN(CC2=CC=CC=C2)C1	NC1(CO)CCN(Cc2ccccc2)C1	MolPort-000-000-916	InChI=1S/C12H18N2O/c13-12(10-15)6-7-14(9-12)8-11-4-2-1-3-5-11/h1-5,15H,6-10,13H2	JTBHAUAMGKMSLU-UHFFFAOYSA-N	< 50	< 50	100 - 250	7
Cl.COC1=CC=C(C=C1)C(N)C(O)=O	Cl.COc1ccc(cc1)C(N)C(O)=O	MolPort-000-000-918	InChI=1S/C9H11NO3.ClH/c1-13-7-4-2-6(3-5-7)8(10)9(11)12;/h2-5,8H,10H2,1H3,(H,11,12);1H	WDELKJOVNVBXIM-UHFFFAOYSA-N	< 50	< 50	< 50	5
Cl.NC(C(O)=O)C1=CC(Cl)=CC=C1	Cl.NC(C(O)=O)c1cccc(Cl)c1	MolPort-000-000-919	InChI=1S/C8H8ClNO2.ClH/c9-6-3-1-2-5(4-6)7(10)8(11)12;/h1-4,7H,10H2,(H,11,12);1H	YPIVOEYNISLYJX-UHFFFAOYSA-N	< 50	< 50	< 50	10
CC(C)(C)OC(=O)N1CCC(N)(CO)C1	CC(C)(C)OC(=O)N1CCC(N)(CO)C1	MolPort-000-000-920	InChI=1S/C10H20N2O3/c1-9(2,3)15-8(14)12-5-4-10(11,6-12)7-13/h13H,4-7,11H2,1-3H3	BAMSJMDJDXMZDC-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	3
CC(C)(C)OC(=O)N1CCC(N)(C1)C(O)=O	CC(C)(C)OC(=O)N1CCC(N)(C1)C(O)=O	MolPort-000-000-921	InChI=1S/C10H18N2O4/c1-9(2,3)16-8(15)12-5-4-10(11,6-12)7(13)14/h4-6,11H2,1-3H3,(H,13,14)	RBVXSBGDNJDEIF-UHFFFAOYSA-N	< 50	< 50	< 50	2
CCOC(=O)C1(N)CCN(CC2=CC=CC=C2)C1	CCOC(=O)C1(N)CCN(Cc2ccccc2)C1	MolPort-000-000-923	InChI=1S/C14H20N2O2/c1-2-18-13(17)14(15)8-9-16(11-14)10-12-6-4-3-5-7-12/h3-7H,2,8-11,15H2,1H3	NAKFGHQPCHDUOT-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
Cl.NCC(O)C1=CC(=CC=C1)C(F)(F)F	Cl.NCC(O)c1cccc(c1)C(F)(F)F	MolPort-000-000-926	InChI=1S/C9H10F3NO.ClH/c10-9(11,12)7-3-1-2-6(4-7)8(14)5-13;/h1-4,8,14H,5,13H2;1H	ULQSDBFSKLIUNU-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	10
Cl.NCC(O)C1=CC(Cl)=CC=C1	Cl.NCC(O)c1cccc(Cl)c1	MolPort-000-000-927	InChI=1S/C8H10ClNO.ClH/c9-7-3-1-2-6(4-7)8(11)5-10;/h1-4,8,11H,5,10H2;1H	KEYKAIIHCHCFEO-UHFFFAOYSA-N	< 50	< 50	50 - 100	5
CC(N)C1=C(NC(=O)OC(C)(C)C)C=CC=C1	CC(N)c1ccccc1NC(=O)OC(C)(C)C	MolPort-000-000-929	InChI=1S/C13H20N2O2/c1-9(14)10-7-5-6-8-11(10)15-12(16)17-13(2,3)4/h5-9H,14H2,1-4H3,(H,15,16)	ZMCJMXOMUPBVOP-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	7
N[C@@H](CC1CC1)C(O)=O	N[C@@H](CC1CC1)C(O)=O	MolPort-000-000-931	InChI=1S/C6H11NO2/c7-5(6(8)9)3-4-1-2-4/h4-5H,1-3,7H2,(H,8,9)/t5-/m0/s1	XGUXJMWPVJQIHI-YFKPBYRVSA-N	< 50	< 50	< 50	2
NC(C1CCOC1)C(O)=O	NC(C1CCOC1)C(O)=O	MolPort-000-000-932	InChI=1S/C6H11NO3/c7-5(6(8)9)4-1-2-10-3-4/h4-5H,1-3,7H2,(H,8,9)	HAKFKLNJIKJGET-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	5
CN1CCCC[C@H](N)C1=O	CN1CCCC[C@H](N)C1=O	MolPort-000-000-933	InChI=1S/C7H14N2O/c1-9-5-3-2-4-6(8)7(9)10/h6H,2-5,8H2,1H3/t6-/m0/s1	GSUTYTQBQFQORF-LURJTMIESA-N	100 - 250	100 - 250	100 - 250	5
N[C@H](CC1CC1)C(O)=O	N[C@H](CC1CC1)C(O)=O	MolPort-000-000-935	InChI=1S/C6H11NO2/c7-5(6(8)9)3-4-1-2-4/h4-5H,1-3,7H2,(H,8,9)/t5-/m1/s1	XGUXJMWPVJQIHI-RXMQYKEDSA-N	< 50	< 50	< 50	2
NC(CO)C1=CC=CN=C1	NC(CO)c1cccnc1	MolPort-000-000-936	InChI=1S/C7H10N2O/c8-7(5-10)6-2-1-3-9-4-6/h1-4,7,10H,5,8H2	RTBSTLCUXKGLPI-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	5
N[C@@H](CC=C)C(O)=O	N[C@@H](CC=C)C(O)=O	MolPort-000-000-937	InChI=1S/C5H9NO2/c1-2-3-4(6)5(7)8/h2,4H,1,3,6H2,(H,7,8)/t4-/m0/s1	WNNNWFKQCKFSDK-BYPYZUCNSA-N	< 50	< 50	< 50	2
N[C@@H](CC=C)CC(O)=O	N[C@@H](CC=C)CC(O)=O	MolPort-000-000-938	InChI=1S/C6H11NO2/c1-2-3-5(7)4-6(8)9/h2,5H,1,3-4,7H2,(H,8,9)/t5-/m0/s1	UEMNCMYSSFWTCS-YFKPBYRVSA-N	500 - 1000	500 - 1000	500 - 1000	7
N[C@H](CC=C)CC(O)=O	N[C@H](CC=C)CC(O)=O	MolPort-000-000-939	InChI=1S/C6H11NO2/c1-2-3-5(7)4-6(8)9/h2,5H,1,3-4,7H2,(H,8,9)/t5-/m1/s1	UEMNCMYSSFWTCS-RXMQYKEDSA-N	100 - 250	100 - 250	100 - 250	7
NC1=CC=C(O)C=N1	Nc1ccc(O)cn1	MolPort-000-000-940	InChI=1S/C5H6N2O/c6-5-2-1-4(8)3-7-5/h1-3,8H,(H2,6,7)	ZTWYBFHLUJUUDX-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
COC(=O)[C@@H](N)C(C)C	COC(=O)[C@@H](N)C(C)C	MolPort-000-000-941	InChI=1S/C6H13NO2/c1-4(2)5(7)6(8)9-3/h4-5H,7H2,1-3H3/t5-/m0/s1	CEMZBWPSKYISTN-YFKPBYRVSA-N	< 50	< 50	< 50	7
N[C@H](C1CCCC1)C(O)=O	N[C@H](C1CCCC1)C(O)=O	MolPort-000-000-942	InChI=1S/C7H13NO2/c8-6(7(9)10)5-3-1-2-4-5/h5-6H,1-4,8H2,(H,9,10)/t6-/m1/s1	XBPKRVHTESHFAA-ZCFIWIBFSA-N	< 50	< 50	< 50	5
N[C@@H](C1CCCC1)C(O)=O	N[C@@H](C1CCCC1)C(O)=O	MolPort-000-000-943	InChI=1S/C7H13NO2/c8-6(7(9)10)5-3-1-2-4-5/h5-6H,1-4,8H2,(H,9,10)/t6-/m0/s1	XBPKRVHTESHFAA-LURJTMIESA-N	< 50	< 50	< 50	5
NC1CCCC(O)C1	NC1CCCC(O)C1	MolPort-000-000-944	InChI=1S/C6H13NO/c7-5-2-1-3-6(8)4-5/h5-6,8H,1-4,7H2	NIQIPYGXPZUDDP-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC1=CC(O)=C(N)C=C1	COc1ccc(N)c(O)c1	MolPort-000-000-946	InChI=1S/C7H9NO2/c1-10-5-2-3-6(8)7(9)4-5/h2-4,9H,8H2,1H3	AOWNYDDZDLTCGB-UHFFFAOYSA-N	< 50	< 50	< 50	2
N[C@@H](CO)C1CCCCC1	N[C@@H](CO)C1CCCCC1	MolPort-000-000-947	InChI=1S/C8H17NO/c9-8(6-10)7-4-2-1-3-5-7/h7-8,10H,1-6,9H2/t8-/m0/s1	VJJORIDDPKCJTI-QMMMGPOBSA-N	50 - 100	50 - 100	50 - 100	5
N[C@H](CO)C1CCCCC1	N[C@H](CO)C1CCCCC1	MolPort-000-000-948	InChI=1S/C8H17NO/c9-8(6-10)7-4-2-1-3-5-7/h7-8,10H,1-6,9H2/t8-/m1/s1	VJJORIDDPKCJTI-MRVPVSSYSA-N	50 - 100	50 - 100	50 - 100	5
NC(CO)C1CCOCC1	NC(CO)C1CCOCC1	MolPort-000-000-949	InChI=1S/C7H15NO2/c8-7(5-9)6-1-3-10-4-2-6/h6-7,9H,1-5,8H2	XOJUNYXOESDYTH-UHFFFAOYSA-N	100 - 250	100 - 250	250 - 500	10
NC1(CO)CCOCC1	NC1(CO)CCOCC1	MolPort-000-000-950	InChI=1S/C6H13NO2/c7-6(5-8)1-3-9-4-2-6/h8H,1-5,7H2	GICNBHGJGXBSBL-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	5
NC(CO)C1CCOC1	NC(CO)C1CCOC1	MolPort-000-000-951	InChI=1S/C6H13NO2/c7-6(3-8)5-1-2-9-4-5/h5-6,8H,1-4,7H2	BYHDMZFKZJRAOH-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	2
NC(C1CCNC1)C(O)=O	NC(C1CCNC1)C(O)=O	MolPort-000-000-952	InChI=1S/C6H12N2O2/c7-5(6(9)10)4-1-2-8-3-4/h4-5,8H,1-3,7H2,(H,9,10)	AFCSEXJCAXIMJK-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	10
N[C@@H](CCCC=C)C(O)=O	N[C@@H](CCCC=C)C(O)=O	MolPort-000-000-954	InChI=1S/C7H13NO2/c1-2-3-4-5-6(8)7(9)10/h2,6H,1,3-5,8H2,(H,9,10)/t6-/m0/s1	OOOVDVSHGOKTNT-LURJTMIESA-N	100 - 250	100 - 250	100 - 250	7
COC(=O)[C@H](N)C1CC1	COC(=O)[C@H](N)C1CC1	MolPort-000-000-955	InChI=1S/C6H11NO2/c1-9-6(8)5(7)4-2-3-4/h4-5H,2-3,7H2,1H3/t5-/m1/s1	NZIFONPEUDXXJV-RXMQYKEDSA-N	100 - 250	100 - 250	100 - 250	10
Cl.COC(=O)[C@@H](N)C1CC1	Cl.COC(=O)[C@@H](N)C1CC1	MolPort-000-000-956	InChI=1S/C6H11NO2.ClH/c1-9-6(8)5(7)4-2-3-4;/h4-5H,2-3,7H2,1H3;1H/t5-;/m0./s1	SRMSADQSMWKRRW-JEDNCBNOSA-N	50 - 100	50 - 100	50 - 100	5
COC(=O)[C@H](N)C1CCC1	COC(=O)[C@H](N)C1CCC1	MolPort-000-000-957	InChI=1S/C7H13NO2/c1-10-7(9)6(8)5-3-2-4-5/h5-6H,2-4,8H2,1H3/t6-/m1/s1	WPMQPLHPHZACOB-ZCFIWIBFSA-N	100 - 250	100 - 250	100 - 250	10
COC(=O)[C@@H](N)C1CCC1	COC(=O)[C@@H](N)C1CCC1	MolPort-000-000-958	InChI=1S/C7H13NO2/c1-10-7(9)6(8)5-3-2-4-5/h5-6H,2-4,8H2,1H3/t6-/m0/s1	WPMQPLHPHZACOB-LURJTMIESA-N	100 - 250	100 - 250	100 - 250	10
NCCN1CCCC(O)C1	NCCN1CCCC(O)C1	MolPort-000-000-959	InChI=1S/C7H16N2O/c8-3-5-9-4-1-2-7(10)6-9/h7,10H,1-6,8H2	BJPWBQHXJAUDQL-UHFFFAOYSA-N	< 50	50 - 100	250 - 500	5
NC1(CCOCC1)C(O)=O	NC1(CCOCC1)C(O)=O	MolPort-000-000-961	InChI=1S/C6H11NO3/c7-6(5(8)9)1-3-10-4-2-6/h1-4,7H2,(H,8,9)	DPDPQQHHTHKSRN-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=NN=C(C=C1)C(O)=O	Nc1ccc(nn1)C(O)=O	MolPort-000-000-962	InChI=1S/C5H5N3O2/c6-4-2-1-3(5(9)10)7-8-4/h1-2H,(H2,6,8)(H,9,10)	OTXZCRCTNZCHKJ-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=NC=C(CO)C=C1	Nc1ccc(CO)cn1	MolPort-000-000-963	InChI=1S/C6H8N2O/c7-6-2-1-5(4-9)3-8-6/h1-3,9H,4H2,(H2,7,8)	TXPRFSOGPYITOT-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=CN=C(N=C1)C(O)=O	Nc1cnc(nc1)C(O)=O	MolPort-000-000-964	InChI=1S/C5H5N3O2/c6-3-1-7-4(5(9)10)8-2-3/h1-2H,6H2,(H,9,10)	GFQGXKOUBNWXJA-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
N[C@H](C1CC1)C(O)=O	N[C@H](C1CC1)C(O)=O	MolPort-000-000-965	InChI=1S/C5H9NO2/c6-4(5(7)8)3-1-2-3/h3-4H,1-2,6H2,(H,7,8)/t4-/m1/s1	BUSBCPMSNBMUMT-SCSAIBSYSA-N	< 50	< 50	< 50	2
NCC1CCC(=O)N1	NCC1CCC(=O)N1	MolPort-000-000-968	InChI=1S/C5H10N2O/c6-3-4-1-2-5(8)7-4/h4H,1-3,6H2,(H,7,8)	GFOAHABINHRDKL-UHFFFAOYSA-N	< 50	< 50	100 - 250	5
NC[C@@H]1CCC(=O)N1	NC[C@@H]1CCC(=O)N1	MolPort-000-000-969	InChI=1S/C5H10N2O/c6-3-4-1-2-5(8)7-4/h4H,1-3,6H2,(H,7,8)/t4-/m0/s1	GFOAHABINHRDKL-BYPYZUCNSA-N	50 - 100	50 - 100	50 - 100	5
NC[C@H]1CCC(=O)N1	NC[C@H]1CCC(=O)N1	MolPort-000-000-970	InChI=1S/C5H10N2O/c6-3-4-1-2-5(8)7-4/h4H,1-3,6H2,(H,7,8)/t4-/m1/s1	GFOAHABINHRDKL-SCSAIBSYSA-N	100 - 250	100 - 250	100 - 250	10
NC1CCN(CC(O)=O)C1	NC1CCN(CC(O)=O)C1	MolPort-000-000-972	InChI=1S/C6H12N2O2/c7-5-1-2-8(3-5)4-6(9)10/h5H,1-4,7H2,(H,9,10)	CVERFTFADAXMTR-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	5
NCCN1CCNC(=O)C1	NCCN1CCNC(=O)C1	MolPort-000-000-973	InChI=1S/C6H13N3O/c7-1-3-9-4-2-8-6(10)5-9/h1-5,7H2,(H,8,10)	KMMBJDNXKWZSLX-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	7
C[C@H](N)C1=CC=CC(O)=C1	C[C@H](N)c1cccc(O)c1	MolPort-000-000-974	InChI=1S/C8H11NO/c1-6(9)7-3-2-4-8(10)5-7/h2-6,10H,9H2,1H3/t6-/m0/s1	WFRNDUQAIZJRPZ-LURJTMIESA-N	100 - 250	100 - 250	100 - 250	10
CCOC(=O)C[C@@H](C)N	CCOC(=O)C[C@@H](C)N	MolPort-000-000-979	InChI=1S/C6H13NO2/c1-3-9-6(8)4-5(2)7/h5H,3-4,7H2,1-2H3/t5-/m1/s1	HHIOOBJZIASBFF-RXMQYKEDSA-N	100 - 250	100 - 250	100 - 250	2
Cl.CC(CN)CO	Cl.CC(CN)CO	MolPort-000-000-980	InChI=1S/C4H11NO.ClH/c1-4(2-5)3-6;/h4,6H,2-3,5H2,1H3;1H	SZPCMDISHYFOHA-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
NC1=CC(=O)OC2=CC=CC=C12	Nc1cc(=O)oc2ccccc12	MolPort-000-000-981	InChI=1S/C9H7NO2/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5H,10H2	AHZAKFLOHIRCDU-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
Cl.NC1=CC=C(O)C2=NC=CC=C12	Cl.Nc1ccc(O)c2ncccc12	MolPort-000-000-983	InChI=1S/C9H8N2O.ClH/c10-7-3-4-8(12)9-6(7)2-1-5-11-9;/h1-5,12H,10H2;1H	IVNLYYOZDIVKJJ-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	10
