SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
CC1=C(C)C2=C(S1)N=C(SCC(=O)NC1CCCC1)N(CC1=CC=CO1)C2=O	Cc1sc2nc(SCC(=O)NC3CCCC3)n(Cc3ccco3)c(=O)c2c1C	MolPort-000-116-587	InChI=1S/C20H23N3O3S2/c1-12-13(2)28-18-17(12)19(25)23(10-15-8-5-9-26-15)20(22-18)27-11-16(24)21-14-6-3-4-7-14/h5,8-9,14H,3-4,6-7,10-11H2,1-2H3,(H,21,24)	NBUPWKBVIHTWFM-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=C(C)C2=C(S1)N=C(SCC(=O)NC1CCCCC1)N(CC1=CC=CO1)C2=O	Cc1sc2nc(SCC(=O)NC3CCCCC3)n(Cc3ccco3)c(=O)c2c1C	MolPort-000-116-588	InChI=1S/C21H25N3O3S2/c1-13-14(2)29-19-18(13)20(26)24(11-16-9-6-10-27-16)21(23-19)28-12-17(25)22-15-7-4-3-5-8-15/h6,9-10,15H,3-5,7-8,11-12H2,1-2H3,(H,22,25)	WWKCFFOJUOGAGT-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CCOC(=O)CC(=O)CSC1=NC2=C(C(C)=C(C)S2)C(=O)N1CC1=CC=CO1	CCOC(=O)CC(=O)CSc1nc2sc(C)c(C)c2c(=O)n1Cc1ccco1	MolPort-000-116-589	InChI=1S/C19H20N2O5S2/c1-4-25-15(23)8-13(22)10-27-19-20-17-16(11(2)12(3)28-17)18(24)21(19)9-14-6-5-7-26-14/h5-7H,4,8-10H2,1-3H3	LPRFVCCBUGAIKW-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=C(C)C2=C(S1)N=C(SCC1=NNC(O)=C1)N(CC1=CC=CO1)C2=O	Cc1sc2nc(SCc3cc(O)[nH]n3)n(Cc3ccco3)c(=O)c2c1C	MolPort-000-116-590	InChI=1S/C17H16N4O3S2/c1-9-10(2)26-15-14(9)16(23)21(7-12-4-3-5-24-12)17(18-15)25-8-11-6-13(22)20-19-11/h3-6H,7-8H2,1-2H3,(H2,19,20,22)	SEUAQWCXDCUDPR-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CC1=CC=C(C=C1)C(=O)CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1	Cc1ccc(cc1)C(=O)CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1	MolPort-000-116-591	InChI=1S/C23H20N2O3S2/c1-14-7-9-15(10-8-14)18(26)13-29-23-24-21-20(17-5-2-6-19(17)30-21)22(27)25(23)12-16-4-3-11-28-16/h3-4,7-11H,2,5-6,12-13H2,1H3	CJXBHFWPKPQWNF-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
FC1=CC=C(C=C1)C(=O)CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1	Fc1ccc(cc1)C(=O)CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1	MolPort-000-116-592	InChI=1S/C22H17FN2O3S2/c23-14-8-6-13(7-9-14)17(26)12-29-22-24-20-19(16-4-1-5-18(16)30-20)21(27)25(22)11-15-3-2-10-28-15/h2-3,6-10H,1,4-5,11-12H2	IAFIEOBCZSQALL-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
O=C(CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1)C1=CC=CS1	O=C(CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1)c1cccs1	MolPort-000-116-593	InChI=1S/C20H16N2O3S3/c23-14(16-7-3-9-26-16)11-27-20-21-18-17(13-5-1-6-15(13)28-18)19(24)22(20)10-12-4-2-8-25-12/h2-4,7-9H,1,5-6,10-11H2	FBMGATDOEVNNBC-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
OC(=O)CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1	OC(=O)CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1	MolPort-000-116-594	InChI=1S/C16H14N2O4S2/c19-12(20)8-23-16-17-14-13(10-4-1-5-11(10)24-14)15(21)18(16)7-9-3-2-6-22-9/h2-3,6H,1,4-5,7-8H2,(H,19,20)	QQNRJYMJDVHXKQ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
NC(=O)CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1	NC(=O)CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1	MolPort-000-116-595	InChI=1S/C16H15N3O3S2/c17-12(20)8-23-16-18-14-13(10-4-1-5-11(10)24-14)15(21)19(16)7-9-3-2-6-22-9/h2-3,6H,1,4-5,7-8H2,(H2,17,20)	BAOTZAIOAZYPJP-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
O=C1N(CC2=CC=CO2)C(SCC#N)=NC2=C1C1=C(CCC1)S2	O=c1n(Cc2ccco2)c(SCC#N)nc2sc3CCCc3c12	MolPort-000-116-596	InChI=1S/C16H13N3O2S2/c17-6-8-22-16-18-14-13(11-4-1-5-12(11)23-14)15(20)19(16)9-10-3-2-7-21-10/h2-3,7H,1,4-5,8-9H2	KIMVYEAHYWRKLX-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1)NC1CCCC1	O=C(CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1)NC1CCCC1	MolPort-000-116-597	InChI=1S/C21H23N3O3S2/c25-17(22-13-5-1-2-6-13)12-28-21-23-19-18(15-8-3-9-16(15)29-19)20(26)24(21)11-14-7-4-10-27-14/h4,7,10,13H,1-3,5-6,8-9,11-12H2,(H,22,25)	SYCQYXMYIUQDMR-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1)NC1CCCCC1	O=C(CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1)NC1CCCCC1	MolPort-000-116-598	InChI=1S/C22H25N3O3S2/c26-18(23-14-6-2-1-3-7-14)13-29-22-24-20-19(16-9-4-10-17(16)30-20)21(27)25(22)12-15-8-5-11-28-15/h5,8,11,14H,1-4,6-7,9-10,12-13H2,(H,23,26)	QOCAJYNPHPSLEN-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CCOC(=O)CC(=O)CSC1=NC2=C(C3=C(CCC3)S2)C(=O)N1CC1=CC=CO1	CCOC(=O)CC(=O)CSc1nc2sc3CCCc3c2c(=O)n1Cc1ccco1	MolPort-000-116-599	InChI=1S/C20H20N2O5S2/c1-2-26-16(24)9-12(23)11-28-20-21-18-17(14-6-3-7-15(14)29-18)19(25)22(20)10-13-5-4-8-27-13/h4-5,8H,2-3,6-7,9-11H2,1H3	SAPMKTBGOYNLQJ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=CC=C(C=C1)C(=O)CSC1=NC2=C(C=C(C)S2)C(=O)N1C	COc1ccc(cc1)C(=O)CSc1nc2sc(C)cc2c(=O)n1C	MolPort-000-116-603	InChI=1S/C17H16N2O3S2/c1-10-8-13-15(24-10)18-17(19(2)16(13)21)23-9-14(20)11-4-6-12(22-3)7-5-11/h4-8H,9H2,1-3H3	ADKSYIBWPWKPAL-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CN1CCN(CC1)C1=C2C=C(C)SC2=NC=N1	CN1CCN(CC1)c1ncnc2sc(C)cc12	MolPort-000-116-606	InChI=1S/C12H16N4S/c1-9-7-10-11(13-8-14-12(10)17-9)16-5-3-15(2)4-6-16/h7-8H,3-6H2,1-2H3	YELPCPVSXROHEC-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CC2=C(NC3=CC=C(O)C=C3)N=CN=C2S1	Cc1cc2c(Nc3ccc(O)cc3)ncnc2s1	MolPort-000-116-610	InChI=1S/C13H11N3OS/c1-8-6-11-12(14-7-15-13(11)18-8)16-9-2-4-10(17)5-3-9/h2-7,17H,1H3,(H,14,15,16)	WEKQMPHSEGOSDZ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CN(C)C1=CC=C(NC2=C3C=C(C)SC3=NC=N2)C=C1	CN(C)c1ccc(Nc2ncnc3sc(C)cc23)cc1	MolPort-000-116-612	InChI=1S/C15H16N4S/c1-10-8-13-14(16-9-17-15(13)20-10)18-11-4-6-12(7-5-11)19(2)3/h4-9H,1-3H3,(H,16,17,18)	XVPJGSQBBKSNIF-UHFFFAOYSA-N	50 - 100	50 - 100	null	7
CN1C=CC(=N1)C(=O)OCC(=O)NC1=CC=CC=C1	Cn1ccc(n1)C(=O)OCC(=O)Nc1ccccc1	MolPort-000-116-658	InChI=1S/C13H13N3O3/c1-16-8-7-11(15-16)13(18)19-9-12(17)14-10-5-3-2-4-6-10/h2-8H,9H2,1H3,(H,14,17)	IZVJFGXNMCCLHO-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=CC(=N1)C(=O)OCC(=O)NC1=C(Cl)C=CC=C1	Cn1ccc(n1)C(=O)OCC(=O)Nc1ccccc1Cl	MolPort-000-116-659	InChI=1S/C13H12ClN3O3/c1-17-7-6-11(16-17)13(19)20-8-12(18)15-10-5-3-2-4-9(10)14/h2-7H,8H2,1H3,(H,15,18)	HVPLZBCWKUTEHL-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=CC(=N1)C(=O)OCC(=O)NC1=CC(Cl)=CC=C1	Cn1ccc(n1)C(=O)OCC(=O)Nc1cccc(Cl)c1	MolPort-000-116-660	InChI=1S/C13H12ClN3O3/c1-17-6-5-11(16-17)13(19)20-8-12(18)15-10-4-2-3-9(14)7-10/h2-7H,8H2,1H3,(H,15,18)	WHKUTGFHQNLTHB-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=CC(=N1)C(=O)OCC(=O)NCC1=CC=CC=C1	Cn1ccc(n1)C(=O)OCC(=O)NCc1ccccc1	MolPort-000-116-661	InChI=1S/C14H15N3O3/c1-17-8-7-12(16-17)14(19)20-10-13(18)15-9-11-5-3-2-4-6-11/h2-8H,9-10H2,1H3,(H,15,18)	WTVLCFCZKZFDSI-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=CC(=N1)C(=O)OCC(=O)NC1=CC2=CC=CC=C2C=C1	Cn1ccc(n1)C(=O)OCC(=O)Nc1ccc2ccccc2c1	MolPort-000-116-662	InChI=1S/C17H15N3O3/c1-20-9-8-15(19-20)17(22)23-11-16(21)18-14-7-6-12-4-2-3-5-13(12)10-14/h2-10H,11H2,1H3,(H,18,21)	WLKGYPYUXFDWFD-UHFFFAOYSA-N	< 50	null	null	10
CN1C=CC(=N1)C(=O)OCC(=O)NC1CCCCC1	Cn1ccc(n1)C(=O)OCC(=O)NC1CCCCC1	MolPort-000-116-663	InChI=1S/C13H19N3O3/c1-16-8-7-11(15-16)13(18)19-9-12(17)14-10-5-3-2-4-6-10/h7-8,10H,2-6,9H2,1H3,(H,14,17)	TVBGMJSIQSMYQT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=C(C=C1)C(=O)COC(=O)C1=NN(C)C=C1	COc1ccc(cc1)C(=O)COC(=O)c1ccn(C)n1	MolPort-000-116-664	InChI=1S/C14H14N2O4/c1-16-8-7-12(15-16)14(18)20-9-13(17)10-3-5-11(19-2)6-4-10/h3-8H,9H2,1-2H3	ZOVWQYWUPCUQHH-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)NC1=CC=C(C)C=C1	Cc1ccc(NC(=O)COC(=O)c2nn(C)cc2Cl)cc1	MolPort-000-116-665	InChI=1S/C14H14ClN3O3/c1-9-3-5-10(6-4-9)16-12(19)8-21-14(20)13-11(15)7-18(2)17-13/h3-7H,8H2,1-2H3,(H,16,19)	RRIVKRCIRNPODT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)NC1=CC(Cl)=CC=C1	Cn1cc(Cl)c(n1)C(=O)OCC(=O)Nc1cccc(Cl)c1	MolPort-000-116-666	InChI=1S/C13H11Cl2N3O3/c1-18-6-10(15)12(17-18)13(20)21-7-11(19)16-9-4-2-3-8(14)5-9/h2-6H,7H2,1H3,(H,16,19)	LWJQIYMTHUIETP-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)NCC1=CC=CC=C1	Cn1cc(Cl)c(n1)C(=O)OCC(=O)NCc1ccccc1	MolPort-000-116-667	InChI=1S/C14H14ClN3O3/c1-18-8-11(15)13(17-18)14(20)21-9-12(19)16-7-10-5-3-2-4-6-10/h2-6,8H,7,9H2,1H3,(H,16,19)	HOSSSPVBNWJWLE-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)NC1=CC2=CC=CC=C2C=C1	Cn1cc(Cl)c(n1)C(=O)OCC(=O)Nc1ccc2ccccc2c1	MolPort-000-116-668	InChI=1S/C17H14ClN3O3/c1-21-9-14(18)16(20-21)17(23)24-10-15(22)19-13-7-6-11-4-2-3-5-12(11)8-13/h2-9H,10H2,1H3,(H,19,22)	AXUMALKJWBREAE-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)NC1CCCCC1	Cn1cc(Cl)c(n1)C(=O)OCC(=O)NC1CCCCC1	MolPort-000-116-669	InChI=1S/C13H18ClN3O3/c1-17-7-10(14)12(16-17)13(19)20-8-11(18)15-9-5-3-2-4-6-9/h7,9H,2-6,8H2,1H3,(H,15,18)	VLMLUHHKEMVVOP-UHFFFAOYSA-N	< 50	< 50	null	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)NC1=CC=C(C=C1)S(N)(=O)=O	Cn1cc(Cl)c(n1)C(=O)OCC(=O)Nc1ccc(cc1)S(N)(=O)=O	MolPort-000-116-670	InChI=1S/C13H13ClN4O5S/c1-18-6-10(14)12(17-18)13(20)23-7-11(19)16-8-2-4-9(5-3-8)24(15,21)22/h2-6H,7H2,1H3,(H,16,19)(H2,15,21,22)	DZENCVCCJAGLMW-UHFFFAOYSA-N	< 50	< 50	null	10
CN1C=C(Cl)C(=N1)C(=O)OCC(=O)C1=CC=CC=C1	Cn1cc(Cl)c(n1)C(=O)OCC(=O)c1ccccc1	MolPort-000-116-671	InChI=1S/C13H11ClN2O3/c1-16-7-10(14)12(15-16)13(18)19-8-11(17)9-5-3-2-4-6-9/h2-7H,8H2,1H3	KYYNFHUULNUMQO-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=C(C=C1)C(=O)COC(=O)C1=NN(C)C=C1Cl	COc1ccc(cc1)C(=O)COC(=O)c1nn(C)cc1Cl	MolPort-000-116-672	InChI=1S/C14H13ClN2O4/c1-17-7-11(15)13(16-17)14(19)21-8-12(18)9-3-5-10(20-2)6-4-9/h3-7H,8H2,1-2H3	FTPBTOKCGCMJFM-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=CC=C1C(=O)OCC(=O)NC1=CC=CC=C1	Cn1nccc1C(=O)OCC(=O)Nc1ccccc1	MolPort-000-116-673	InChI=1S/C13H13N3O3/c1-16-11(7-8-14-16)13(18)19-9-12(17)15-10-5-3-2-4-6-10/h2-8H,9H2,1H3,(H,15,17)	ASTMTFXOLRGFJJ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=CC=C1C(=O)OCC(=O)NC1=C(Cl)C=CC=C1	Cn1nccc1C(=O)OCC(=O)Nc1ccccc1Cl	MolPort-000-116-674	InChI=1S/C13H12ClN3O3/c1-17-11(6-7-15-17)13(19)20-8-12(18)16-10-5-3-2-4-9(10)14/h2-7H,8H2,1H3,(H,16,18)	WSSVDNIGRRWPOD-UHFFFAOYSA-N	< 50	< 50	null	10
CN1N=CC=C1C(=O)OCC(=O)NC1=CC(Cl)=CC=C1	Cn1nccc1C(=O)OCC(=O)Nc1cccc(Cl)c1	MolPort-000-116-675	InChI=1S/C13H12ClN3O3/c1-17-11(5-6-15-17)13(19)20-8-12(18)16-10-4-2-3-9(14)7-10/h2-7H,8H2,1H3,(H,16,18)	BGYLYVHRAJHYRH-UHFFFAOYSA-N	< 50	< 50	null	10
CN1N=CC=C1C(=O)OCC(=O)NCC1=CC=CC=C1	Cn1nccc1C(=O)OCC(=O)NCc1ccccc1	MolPort-000-116-676	InChI=1S/C14H15N3O3/c1-17-12(7-8-16-17)14(19)20-10-13(18)15-9-11-5-3-2-4-6-11/h2-8H,9-10H2,1H3,(H,15,18)	VXOQEFUYFSTIKA-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=CC=C1C(=O)OCC(=O)NC1=CC=CC2=CC=CC=C12	Cn1nccc1C(=O)OCC(=O)Nc1cccc2ccccc12	MolPort-000-116-677	InChI=1S/C17H15N3O3/c1-20-15(9-10-18-20)17(22)23-11-16(21)19-14-8-4-6-12-5-2-3-7-13(12)14/h2-10H,11H2,1H3,(H,19,21)	JLJNXZKDXJIKQF-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=CC=C1C(=O)OCC(=O)NC1CCCCC1	Cn1nccc1C(=O)OCC(=O)NC1CCCCC1	MolPort-000-116-678	InChI=1S/C13H19N3O3/c1-16-11(7-8-14-16)13(18)19-9-12(17)15-10-5-3-2-4-6-10/h7-8,10H,2-6,9H2,1H3,(H,15,17)	CDSGPYGVNWEYGN-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=CC=C1C(=O)OCC(=O)NC1=CC=C(C=C1)S(N)(=O)=O	Cn1nccc1C(=O)OCC(=O)Nc1ccc(cc1)S(N)(=O)=O	MolPort-000-116-679	InChI=1S/C13H14N4O5S/c1-17-11(6-7-15-17)13(19)22-8-12(18)16-9-2-4-10(5-3-9)23(14,20)21/h2-7H,8H2,1H3,(H,16,18)(H2,14,20,21)	PYEMUWJSFUDIIY-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CN1N=CC=C1C(=O)OCC(=O)C1=CC=CC=C1	Cn1nccc1C(=O)OCC(=O)c1ccccc1	MolPort-000-116-680	InChI=1S/C13H12N2O3/c1-15-11(7-8-14-15)13(17)18-9-12(16)10-5-3-2-4-6-10/h2-8H,9H2,1H3	OJGGNLDPGUSSER-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=C(C=C1)C(=O)COC(=O)C1=CC=NN1C	COc1ccc(cc1)C(=O)COC(=O)c1ccnn1C	MolPort-000-116-681	InChI=1S/C14H14N2O4/c1-16-12(7-8-15-16)14(18)20-9-13(17)10-3-5-11(19-2)6-4-10/h3-8H,9H2,1-2H3	IBOXTQBAKOFBNL-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
NCC1(CCCC1)C1=CC(F)=CC=C1	NCC1(CCCC1)c1cccc(F)c1	MolPort-000-116-683	InChI=1S/C12H16FN/c13-11-5-3-4-10(8-11)12(9-14)6-1-2-7-12/h3-5,8H,1-2,6-7,9,14H2	DNRJUAGGSQWTTG-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
NCCCN1CCCC1CO	NCCCN1CCCC1CO	MolPort-000-116-684	InChI=1S/C8H18N2O/c9-4-2-6-10-5-1-3-8(10)7-11/h8,11H,1-7,9H2	DKZYZXCBFQTPCF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
ClS(=O)(=O)C1=CC=C(OC2CCCC2)C=C1	ClS(=O)(=O)c1ccc(OC2CCCC2)cc1	MolPort-000-116-685	InChI=1S/C11H13ClO3S/c12-16(13,14)11-7-5-10(6-8-11)15-9-3-1-2-4-9/h5-9H,1-4H2	JXLFMLDWSZWHCB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(C=C(C=C1)S(Cl)(=O)=O)C(C)(C)C	COc1ccc(cc1C(C)(C)C)S(Cl)(=O)=O	MolPort-000-116-686	InChI=1S/C11H15ClO3S/c1-11(2,3)9-7-8(16(12,13)14)5-6-10(9)15-4/h5-7H,1-4H3	LJTKLMIMDSOBTG-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=C(C=C1S(Cl)(=O)=O)C(C)(C)C	COc1ccc(cc1S(Cl)(=O)=O)C(C)(C)C	MolPort-000-116-687	InChI=1S/C11H15ClO3S/c1-11(2,3)8-5-6-9(15-4)10(7-8)16(12,13)14/h5-7H,1-4H3	MMKJABSTFRSIQT-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	10
COC1=C(C)C=C(C(C)=C1)S(Cl)(=O)=O	COc1cc(C)c(cc1C)S(Cl)(=O)=O	MolPort-000-116-689	InChI=1S/C9H11ClO3S/c1-6-5-9(14(10,11)12)7(2)4-8(6)13-3/h4-5H,1-3H3	RGOCLWBHRMQADB-UHFFFAOYSA-N	< 50	< 50	< 50	5
COC1=CC(C)=C(C)C=C1S(Cl)(=O)=O	COc1cc(C)c(C)cc1S(Cl)(=O)=O	MolPort-000-116-690	InChI=1S/C9H11ClO3S/c1-6-4-8(13-3)9(5-7(6)2)14(10,11)12/h4-5H,1-3H3	FQEJULWDCYVGCA-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC1=CC=C(C=C1S(Cl)(=O)=O)C(C)C	COc1ccc(cc1S(Cl)(=O)=O)C(C)C	MolPort-000-116-691	InChI=1S/C10H13ClO3S/c1-7(2)8-4-5-9(14-3)10(6-8)15(11,12)13/h4-7H,1-3H3	MSLSAAVSJMRGIC-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
COC1=C(C=C(C(C)=C1)S(Cl)(=O)=O)C(C)C	COc1cc(C)c(cc1C(C)C)S(Cl)(=O)=O	MolPort-000-116-692	InChI=1S/C11H15ClO3S/c1-7(2)9-6-11(16(12,13)14)8(3)5-10(9)15-4/h5-7H,1-4H3	DIDRZYFYDMMUJT-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	10
CN1C(=O)N(C)C2=CC=C(C=C2C1=O)S(Cl)(=O)=O	Cn1c2ccc(cc2c(=O)n(C)c1=O)S(Cl)(=O)=O	MolPort-000-116-693	InChI=1S/C10H9ClN2O4S/c1-12-8-4-3-6(18(11,16)17)5-7(8)9(14)13(2)10(12)15/h3-5H,1-2H3	UJGIKWKPWLHWSA-UHFFFAOYSA-N	< 50	< 50	< 50	5
COC1=C(Cl)C=C(C=C1)S(=O)(=O)N(C)CC(=O)NCC1=CC=C2OCOC2=C1	COc1ccc(cc1Cl)S(=O)(=O)N(C)CC(=O)NCc1ccc2OCOc2c1	MolPort-000-116-695	InChI=1S/C18H19ClN2O6S/c1-21(28(23,24)13-4-6-15(25-2)14(19)8-13)10-18(22)20-9-12-3-5-16-17(7-12)27-11-26-16/h3-8H,9-11H2,1-2H3,(H,20,22)	CIWHRIUKPJDOCG-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCN(CC(=O)N1CCC(CC1)C(N)=O)S(=O)(=O)C1=CC=C(C)C=C1	CCN(CC(=O)N1CCC(CC1)C(N)=O)S(=O)(=O)c1ccc(C)cc1	MolPort-000-116-696	InChI=1S/C17H25N3O4S/c1-3-20(25(23,24)15-6-4-13(2)5-7-15)12-16(21)19-10-8-14(9-11-19)17(18)22/h4-7,14H,3,8-12H2,1-2H3,(H2,18,22)	CLDNZNJNZWLOGR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCN(CC(=O)NCC1=CC=C2OCOC2=C1)S(=O)(=O)C1=CC=C(C)C=C1	CCN(CC(=O)NCc1ccc2OCOc2c1)S(=O)(=O)c1ccc(C)cc1	MolPort-000-116-697	InChI=1S/C19H22N2O5S/c1-3-21(27(23,24)16-7-4-14(2)5-8-16)12-19(22)20-11-15-6-9-17-18(10-15)26-13-25-17/h4-10H,3,11-13H2,1-2H3,(H,20,22)	ZJOGKUVDKWNIIB-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=C(C=C(C)C=C1)S(=O)(=O)N(CC(=O)NCC1=CC=CN=C1)C1=CC=CC=C1	COc1ccc(C)cc1S(=O)(=O)N(CC(=O)NCc1cccnc1)c1ccccc1	MolPort-000-116-698	InChI=1S/C22H23N3O4S/c1-17-10-11-20(29-2)21(13-17)30(27,28)25(19-8-4-3-5-9-19)16-22(26)24-15-18-7-6-12-23-14-18/h3-14H,15-16H2,1-2H3,(H,24,26)	LWGRZEMEPKONPK-UHFFFAOYSA-N	< 50	< 50	null	10
COC1=C(C=C(C)C=C1)S(=O)(=O)N(CC(=O)NCC1=CC=NC=C1)C1=CC=CC=C1	COc1ccc(C)cc1S(=O)(=O)N(CC(=O)NCc1ccncc1)c1ccccc1	MolPort-000-116-699	InChI=1S/C22H23N3O4S/c1-17-8-9-20(29-2)21(14-17)30(27,28)25(19-6-4-3-5-7-19)16-22(26)24-15-18-10-12-23-13-11-18/h3-14H,15-16H2,1-2H3,(H,24,26)	MCCCOQGZFYLMJO-UHFFFAOYSA-N	< 50	< 50	null	10
COCCCNC(=O)COC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1	COCCCNC(=O)COc1ccc(cc1)S(=O)(=O)N1CCCCC1	MolPort-000-116-700	InChI=1S/C17H26N2O5S/c1-23-13-5-10-18-17(20)14-24-15-6-8-16(9-7-15)25(21,22)19-11-3-2-4-12-19/h6-9H,2-5,10-14H2,1H3,(H,18,20)	YQCJRMUWJVQMRT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC(N(C1=CC=C(C)C=C1)S(C)(=O)=O)C(=O)NC1=CC=CN=C1	CC(N(c1ccc(C)cc1)S(C)(=O)=O)C(=O)Nc1cccnc1	MolPort-000-116-703	InChI=1S/C16H19N3O3S/c1-12-6-8-15(9-7-12)19(23(3,21)22)13(2)16(20)18-14-5-4-10-17-11-14/h4-11,13H,1-3H3,(H,18,20)	JVKCQUXIKLAFAA-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
O=C(NCCSCC1=CC=CO1)C1=CC=C(C=C1)C1SCC(=O)N1CC1=CC=CO1	O=C(NCCSCc1ccco1)c1ccc(cc1)C1SCC(=O)N1Cc1ccco1	MolPort-000-116-704	InChI=1S/C22H22N2O4S2/c25-20-15-30-22(24(20)13-18-3-1-10-27-18)17-7-5-16(6-8-17)21(26)23-9-12-29-14-19-4-2-11-28-19/h1-8,10-11,22H,9,12-15H2,(H,23,26)	KYTWMNYDSRKIKU-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CS(=O)(=O)N(CC(=O)NCC1=CC=NC=C1)C1=C(Cl)C=C(Cl)C=C1	CS(=O)(=O)N(CC(=O)NCc1ccncc1)c1ccc(Cl)cc1Cl	MolPort-000-116-705	InChI=1S/C15H15Cl2N3O3S/c1-24(22,23)20(14-3-2-12(16)8-13(14)17)10-15(21)19-9-11-4-6-18-7-5-11/h2-8H,9-10H2,1H3,(H,19,21)	LZKLAQQOJRXSTQ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCCNC(=O)C1=CC=C(C=C1)C1SCC(=O)N1CC1=CC=CO1	CCCNC(=O)c1ccc(cc1)C1SCC(=O)N1Cc1ccco1	MolPort-000-116-706	InChI=1S/C18H20N2O3S/c1-2-9-19-17(22)13-5-7-14(8-6-13)18-20(16(21)12-24-18)11-15-4-3-10-23-15/h3-8,10,18H,2,9,11-12H2,1H3,(H,19,22)	BXWYGRFRIBIVLV-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
